数据集名称,指标名称,地区,年份,数值,单位
主要农业机械年末拥有量,农业机械总动力 (万千瓦) ,云南,2024,3090.36,万千瓦
主要农业机械年末拥有量,农用大中型拖拉机数量 (台) ,云南,2024,67659.0,台
主要农业机械年末拥有量,农用大中型拖拉机动力 (万千瓦) ,云南,2024,,万千瓦
主要农业机械年末拥有量,小型拖拉机数量 (台) ,云南,2024,228076.0,台
主要农业机械年末拥有量,小型拖拉机动力 (万千瓦) ,云南,2024,,万千瓦
主要农业机械年末拥有量,大中型拖拉机配套农具 (部) ,云南,2024,46719.0,部
主要农业机械年末拥有量,小型拖拉机配套农具 (部) ,云南,2024,,部
主要农业机械年末拥有量,农用排灌电动机数量 (台) ,云南,2024,,台
主要农业机械年末拥有量,农用排灌电动机动力 (万千瓦) ,云南,2024,,万千瓦
主要农业机械年末拥有量,农用排灌柴油机数量 (台) ,云南,2024,,台
主要农业机械年末拥有量,农用排灌柴油机动力 (万千瓦) ,云南,2024,,万千瓦
主要农业机械年末拥有量,联合收割机数量 (台) ,云南,2024,,台
主要农业机械年末拥有量,联合收割机动力 (万千瓦) ,云南,2024,,万千瓦
主要农业机械年末拥有量,机动脱粒机数量 (台) ,云南,2024,,台
主要农业机械年末拥有量,农业机械总动力 (万千瓦) ,云南,2023,3013.99,万千瓦
主要农业机械年末拥有量,农用大中型拖拉机数量 (台) ,云南,2023,70562.0,台
主要农业机械年末拥有量,农用大中型拖拉机动力 (万千瓦) ,云南,2023,,万千瓦
主要农业机械年末拥有量,小型拖拉机数量 (台) ,云南,2023,257541.0,台
主要农业机械年末拥有量,小型拖拉机动力 (万千瓦) ,云南,2023,,万千瓦
主要农业机械年末拥有量,大中型拖拉机配套农具 (部) ,云南,2023,43949.0,部
主要农业机械年末拥有量,小型拖拉机配套农具 (部) ,云南,2023,,部
主要农业机械年末拥有量,农用排灌电动机数量 (台) ,云南,2023,,台
主要农业机械年末拥有量,农用排灌电动机动力 (万千瓦) ,云南,2023,,万千瓦
主要农业机械年末拥有量,农用排灌柴油机数量 (台) ,云南,2023,,台
