数据集名称,指标名称,地区,年份,数值,单位
平均每一农业劳动力生产的主要农产品,劳均粮食产量 (公斤/人) ,河南,2024,,公斤/人
平均每一农业劳动力生产的主要农产品,劳均粮食产量 (公斤/人) ,河南,2023,,公斤/人
平均每一农业劳动力生产的主要农产品,劳均粮食产量 (公斤/人) ,河南,2022,,公斤/人
平均每一农业劳动力生产的主要农产品,劳均粮食产量 (公斤/人) ,河南,2021,,公斤/人
平均每一农业劳动力生产的主要农产品,劳均粮食产量 (公斤/人) ,河南,2020,,公斤/人
平均每一农业劳动力生产的主要农产品,劳均粮食产量 (公斤/人) ,河南,2019,,公斤/人
平均每一农业劳动力生产的主要农产品,劳均粮食产量 (公斤/人) ,河南,2018,,公斤/人
平均每一农业劳动力生产的主要农产品,劳均粮食产量 (公斤/人) ,河南,2017,,公斤/人
平均每一农业劳动力生产的主要农产品,劳均粮食产量 (公斤/人) ,河南,2016,,公斤/人
平均每一农业劳动力生产的主要农产品,劳均粮食产量 (公斤/人) ,河南,2015,,公斤/人
平均每一农业劳动力生产的主要农产品,劳均粮食产量 (公斤/人) ,河南,2014,,公斤/人
平均每一农业劳动力生产的主要农产品,劳均粮食产量 (公斤/人) ,河南,2013,,公斤/人
平均每一农业劳动力生产的主要农产品,劳均粮食产量 (公斤/人) ,河南,2012,2141.32,公斤/人
平均每一农业劳动力生产的主要农产品,劳均粮食产量 (公斤/人) ,河南,2011,2070.52,公斤/人
平均每一农业劳动力生产的主要农产品,劳均粮食产量 (公斤/人) ,河南,2010,1994.29,公斤/人
平均每一农业劳动力生产的主要农产品,劳均粮食产量 (公斤/人) ,河南,2009,1927.59,公斤/人
平均每一农业劳动力生产的主要农产品,劳均粮食产量 (公斤/人) ,河南,2008,1867.19,公斤/人
平均每一农业劳动力生产的主要农产品,劳均粮食产量 (公斤/人) ,河南,2007,1763.29,公斤/人
平均每一农业劳动力生产的主要农产品,劳均粮食产量 (公斤/人) ,河南,2006,1657.91,公斤/人
平均每一农业劳动力生产的主要农产品,劳均粮食产量 (公斤/人) ,河南,2005,1440.28,公斤/人
